NAME,GEO_ID,B03002_012E,B03002_013E,B03002_014E,B03002_015E,B03002_016E,B03002_017E,B03002_018E,B03002_019E,B03002_020E,B03002_021E,state,county,tract,block group
"Block Group 2, Census Tract 316.03, Newport News city, Virginia",517000316032,84,71,0,0,0,0,13,0,0,0,51,700,31603,2
"Block Group 1, Census Tract 316.04, Newport News city, Virginia",517000316041,95,95,0,0,0,0,0,0,0,0,51,700,31604,1
"Block Group 1, Census Tract 317.01, Newport News city, Virginia",517000317011,75,75,0,0,0,0,0,0,0,0,51,700,31701,1
"Block Group 2, Census Tract 317.01, Newport News city, Virginia",517000317012,183,99,7,0,0,0,34,43,43,0,51,700,31701,2
"Block Group 2, Census Tract 317.02, Newport News city, Virginia",517000317022,124,26,0,41,0,0,7,50,0,50,51,700,31702,2
"Block Group 1, Census Tract 318, Newport News city, Virginia",517000318001,47,47,0,0,0,0,0,0,0,0,51,700,31800,1
"Block Group 2, Census Tract 318, Newport News city, Virginia",517000318002,47,47,0,0,0,0,0,0,0,0,51,700,31800,2
"Block Group 2, Census Tract 319.01, Newport News city, Virginia",517000319012,233,115,0,10,0,0,0,108,99,9,51,700,31901,2
"Block Group 1, Census Tract 319.02, Newport News city, Virginia",517000319021,28,15,13,0,0,0,0,0,0,0,51,700,31902,1
"Block Group 3, Census Tract 319.02, Newport News city, Virginia",517000319023,137,109,0,0,0,0,28,0,0,0,51,700,31902,3
"Block Group 2, Census Tract 440.05, Virginia Beach city, Virginia",518100440052,125,125,0,0,0,0,0,0,0,0,51,810,44005,2
"Block Group 1, Census Tract 440.06, Virginia Beach city, Virginia",518100440061,0,0,0,0,0,0,0,0,0,0,51,810,44006,1
"Block Group 3, Census Tract 440.06, Virginia Beach city, Virginia",518100440063,281,29,0,0,0,0,244,8,8,0,51,810,44006,3
"Block Group 1, Census Tract 440.07, Virginia Beach city, Virginia",518100440071,52,23,0,22,0,0,7,0,0,0,51,810,44007,1
"Block Group 3, Census Tract 440.07, Virginia Beach city, Virginia",518100440073,19,0,0,0,0,0,19,0,0,0,51,810,44007,3
"Block Group 4, Census Tract 440.07, Virginia Beach city, Virginia",518100440074,38,0,0,0,0,0,0,38,0,38,51,810,44007,4
"Block Group 1, Census Tract 440.08, Virginia Beach city, Virginia",518100440081,23,23,0,0,0,0,0,0,0,0,51,810,44008,1
"Block Group 2, Census Tract 440.08, Virginia Beach city, Virginia",518100440082,0,0,0,0,0,0,0,0,0,0,51,810,44008,2
"Block Group 1, Census Tract 442.01, Virginia Beach city, Virginia",518100442011,190,90,100,0,0,0,0,0,0,0,51,810,44201,1
"Block Group 2, Census Tract 442.01, Virginia Beach city, Virginia",518100442012,37,37,0,0,0,0,0,0,0,0,51,810,44201,2
"Block Group 1, Census Tract 442.02, Virginia Beach city, Virginia",518100442021,62,62,0,0,0,0,0,0,0,0,51,810,44202,1
"Block Group 2, Census Tract 442.02, Virginia Beach city, Virginia",518100442022,273,140,0,0,0,0,132,1,0,1,51,810,44202,2
"Block Group 3, Census Tract 442.02, Virginia Beach city, Virginia",518100442023,345,49,0,0,0,0,217,79,0,79,51,810,44202,3
"Block Group 1, Census Tract 444.01, Virginia Beach city, Virginia",518100444011,9,9,0,0,0,0,0,0,0,0,51,810,44401,1
"Block Group 2, Census Tract 444.01, Virginia Beach city, Virginia",518100444012,81,43,0,0,0,0,38,0,0,0,51,810,44401,2
"Block Group 3, Census Tract 444.01, Virginia Beach city, Virginia",518100444013,51,51,0,0,0,0,0,0,0,0,51,810,44401,3
"Block Group 1, Census Tract 444.02, Virginia Beach city, Virginia",518100444021,125,49,0,0,0,0,76,0,0,0,51,810,44402,1
"Block Group 2, Census Tract 444.02, Virginia Beach city, Virginia",518100444022,0,0,0,0,0,0,0,0,0,0,51,810,44402,2
"Block Group 3, Census Tract 444.02, Virginia Beach city, Virginia",518100444023,63,63,0,0,0,0,0,0,0,0,51,810,44402,3
"Block Group 4, Census Tract 444.02, Virginia Beach city, Virginia",518100444024,38,0,0,0,38,0,0,0,0,0,51,810,44402,4
"Block Group 2, Census Tract 446, Virginia Beach city, Virginia",518100446002,0,0,0,0,0,0,0,0,0,0,51,810,44600,2
"Block Group 3, Census Tract 446, Virginia Beach city, Virginia",518100446003,30,30,0,0,0,0,0,0,0,0,51,810,44600,3
"Block Group 1, Census Tract 448.05, Virginia Beach city, Virginia",518100448051,167,159,0,0,0,0,8,0,0,0,51,810,44805,1
"Block Group 2, Census Tract 448.05, Virginia Beach city, Virginia",518100448052,43,16,20,0,0,0,7,0,0,0,51,810,44805,2
"Block Group 1, Census Tract 448.06, Virginia Beach city, Virginia",518100448061,103,28,13,33,0,0,29,0,0,0,51,810,44806,1
"Block Group 2, Census Tract 448.06, Virginia Beach city, Virginia",518100448062,4,0,0,0,0,0,4,0,0,0,51,810,44806,2
"Block Group 1, Census Tract 448.07, Virginia Beach city, Virginia",518100448071,17,17,0,0,0,0,0,0,0,0,51,810,44807,1
"Block Group 2, Census Tract 448.07, Virginia Beach city, Virginia",518100448072,80,80,0,0,0,0,0,0,0,0,51,810,44807,2
"Block Group 4, Census Tract 448.07, Virginia Beach city, Virginia",518100448074,147,59,0,24,0,0,64,0,0,0,51,810,44807,4
"Block Group 5, Census Tract 448.07, Virginia Beach city, Virginia",518100448075,43,43,0,0,0,0,0,0,0,0,51,810,44807,5
"Block Group 2, Census Tract 448.08, Virginia Beach city, Virginia",518100448082,126,86,0,0,0,0,0,40,0,40,51,810,44808,2
"Block Group 3, Census Tract 448.08, Virginia Beach city, Virginia",518100448083,2,0,0,0,0,0,0,2,0,2,51,810,44808,3
"Block Group 1, Census Tract 452, Virginia Beach city, Virginia",518100452001,0,0,0,0,0,0,0,0,0,0,51,810,45200,1
"Block Group 2, Census Tract 452, Virginia Beach city, Virginia",518100452002,307,177,0,0,14,0,41,75,34,41,51,810,45200,2
"Block Group 1, Census Tract 454.05, Virginia Beach city, Virginia",518100454051,14,7,7,0,0,0,0,0,0,0,51,810,45405,1
"Block Group 2, Census Tract 454.05, Virginia Beach city, Virginia",518100454052,75,46,0,0,0,0,29,0,0,0,51,810,45405,2
"Block Group 4, Census Tract 454.05, Virginia Beach city, Virginia",518100454054,66,43,0,0,0,0,0,23,3,20,51,810,45405,4
"Block Group 5, Census Tract 454.05, Virginia Beach city, Virginia",518100454055,30,11,0,0,0,0,0,19,0,19,51,810,45405,5
"Block Group 2, Census Tract 454.07, Virginia Beach city, Virginia",518100454072,80,0,59,0,0,0,21,0,0,0,51,810,45407,2
"Block Group 3, Census Tract 454.07, Virginia Beach city, Virginia",518100454073,174,109,12,0,0,0,6,47,25,22,51,810,45407,3
"Block Group 1, Census Tract 1023.01, Arlington County, Virginia",510131023011,76,36,0,0,0,0,0,40,10,30,51,13,102301,1
"Block Group 1, Census Tract 1023.02, Arlington County, Virginia",510131023021,29,0,0,0,21,0,8,0,0,0,51,13,102302,1
"Block Group 2, Census Tract 1023.02, Arlington County, Virginia",510131023022,523,241,8,0,0,0,115,159,159,0,51,13,102302,2
"Block Group 1, Census Tract 1024, Arlington County, Virginia",510131024001,114,21,0,0,0,0,93,0,0,0,51,13,102400,1
"Block Group 2, Census Tract 1024, Arlington County, Virginia",510131024002,685,203,0,0,0,0,472,10,10,0,51,13,102400,2
"Block Group 4, Census Tract 1024, Arlington County, Virginia",510131024004,11,0,0,0,0,0,11,0,0,0,51,13,102400,4
"Block Group 1, Census Tract 1025, Arlington County, Virginia",510131025001,501,478,16,0,0,0,7,0,0,0,51,13,102500,1
"Block Group 3, Census Tract 1025, Arlington County, Virginia",510131025003,237,211,0,0,0,0,26,0,0,0,51,13,102500,3
"Block Group 1, Census Tract 1026, Arlington County, Virginia",510131026001,879,418,0,0,0,0,269,192,180,12,51,13,102600,1
"Block Group 1, Census Tract 1027.01, Arlington County, Virginia",510131027011,854,297,18,9,0,0,465,65,13,52,51,13,102701,1
"Block Group 2, Census Tract 1027.01, Arlington County, Virginia",510131027012,157,57,0,0,0,0,29,71,71,0,51,13,102701,2
"Block Group 2, Census Tract 1027.02, Arlington County, Virginia",510131027022,414,66,0,0,0,0,344,4,0,4,51,13,102702,2
"Block Group 1, Census Tract 1028.02, Arlington County, Virginia",510131028021,173,157,0,7,0,0,9,0,0,0,51,13,102802,1
"Block Group 2, Census Tract 1028.03, Arlington County, Virginia",510131028032,342,312,0,0,0,0,30,0,0,0,51,13,102803,2
"Block Group 3, Census Tract 1028.03, Arlington County, Virginia",510131028033,112,81,0,0,0,0,31,0,0,0,51,13,102803,3
"Block Group 2, Census Tract 1028.04, Arlington County, Virginia",510131028042,939,660,0,0,0,0,279,0,0,0,51,13,102804,2
"Block Group 3, Census Tract 1028.04, Arlington County, Virginia",510131028043,100,100,0,0,0,0,0,0,0,0,51,13,102804,3
"Block Group 4, Census Tract 1028.04, Arlington County, Virginia",510131028044,619,78,0,0,0,0,541,0,0,0,51,13,102804,4
"Block Group 1, Census Tract 1029.01, Arlington County, Virginia",510131029011,155,131,24,0,0,0,0,0,0,0,51,13,102901,1
"Block Group 2, Census Tract 1029.01, Arlington County, Virginia",510131029012,83,20,0,0,0,0,28,35,0,35,51,13,102901,2
"Block Group 3, Census Tract 1029.01, Arlington County, Virginia",510131029013,83,52,0,0,0,0,31,0,0,0,51,13,102901,3
"Block Group 1, Census Tract 1029.03, Arlington County, Virginia",510131029031,46,46,0,0,0,0,0,0,0,0,51,13,102903,1
"Block Group 1, Census Tract 1029.04, Arlington County, Virginia",510131029041,12,12,0,0,0,0,0,0,0,0,51,13,102904,1
"Block Group 2, Census Tract 1029.04, Arlington County, Virginia",510131029042,193,89,0,0,0,0,39,65,65,0,51,13,102904,2
"Block Group 3, Census Tract 1029.04, Arlington County, Virginia",510131029043,558,290,0,115,0,0,99,54,54,0,51,13,102904,3
"Block Group 1, Census Tract 1030, Arlington County, Virginia",510131030001,206,139,0,29,0,0,19,19,19,0,51,13,103000,1
"Block Group 2, Census Tract 1030, Arlington County, Virginia",510131030002,10,8,0,0,0,0,0,2,2,0,51,13,103000,2
"Block Group 3, Census Tract 1030, Arlington County, Virginia",510131030003,407,148,0,0,0,0,0,259,259,0,51,13,103000,3
"Block Group 1, Census Tract 1031, Arlington County, Virginia",510131031001,860,409,72,0,0,0,320,59,0,59,51,13,103100,1
"Block Group 2, Census Tract 1031, Arlington County, Virginia",510131031002,454,454,0,0,0,0,0,0,0,0,51,13,103100,2
"Block Group 3, Census Tract 1031, Arlington County, Virginia",510131031003,394,0,0,0,0,0,394,0,0,0,51,13,103100,3
"Block Group 2, Census Tract 1032, Arlington County, Virginia",510131032002,56,24,32,0,0,0,0,0,0,0,51,13,103200,2
"Block Group 3, Census Tract 1032, Arlington County, Virginia",510131032003,53,53,0,0,0,0,0,0,0,0,51,13,103200,3
"Block Group 1, Census Tract 1033, Arlington County, Virginia",510131033001,76,21,0,0,0,0,26,29,0,29,51,13,103300,1
"Block Group 2, Census Tract 1033, Arlington County, Virginia",510131033002,136,80,0,0,34,0,0,22,22,0,51,13,103300,2
"Block Group 2, Census Tract 1034.01, Arlington County, Virginia",510131034012,0,0,0,0,0,0,0,0,0,0,51,13,103401,2
"Block Group 1, Census Tract 1034.03, Arlington County, Virginia",510131034031,122,101,0,0,0,0,0,21,21,0,51,13,103403,1
"Block Group 1, Census Tract 1034.05, Arlington County, Virginia",510131034051,73,22,21,0,0,0,0,30,30,0,51,13,103405,1
"Block Group 1, Census Tract 1035.01, Arlington County, Virginia",510131035011,145,87,0,16,0,0,0,42,12,30,51,13,103501,1
"Block Group 2, Census Tract 1035.01, Arlington County, Virginia",510131035012,92,92,0,0,0,0,0,0,0,0,51,13,103501,2
"Block Group 1, Census Tract 4408, Fairfax County, Virginia",510594408001,177,177,0,0,0,0,0,0,0,0,51,59,440800,1
"Block Group 2, Census Tract 4408, Fairfax County, Virginia",510594408002,152,138,0,0,0,0,0,14,14,0,51,59,440800,2
"Block Group 1, Census Tract 4501, Fairfax County, Virginia",510594501001,128,0,0,0,0,0,15,113,113,0,51,59,450100,1
"Block Group 2, Census Tract 4501, Fairfax County, Virginia",510594501002,2915,199,0,0,11,0,2705,0,0,0,51,59,450100,2
"Block Group 3, Census Tract 4501, Fairfax County, Virginia",510594501003,0,0,0,0,0,0,0,0,0,0,51,59,450100,3
"Block Group 4, Census Tract 4501, Fairfax County, Virginia",510594501004,322,58,0,0,0,0,226,38,10,28,51,59,450100,4
"Block Group 1, Census Tract 4502, Fairfax County, Virginia",510594502001,1404,552,0,0,0,0,852,0,0,0,51,59,450200,1
"Block Group 2, Census Tract 4502, Fairfax County, Virginia",510594502002,387,265,0,0,0,0,113,9,9,0,51,59,450200,2
"Block Group 1, Census Tract 4503, Fairfax County, Virginia",510594503001,220,0,0,0,0,0,67,153,153,0,51,59,450300,1
"Block Group 2, Census Tract 4503, Fairfax County, Virginia",510594503002,426,16,0,0,0,0,196,214,214,0,51,59,450300,2
"Block Group 3, Census Tract 4503, Fairfax County, Virginia",510594503003,645,134,63,0,0,0,448,0,0,0,51,59,450300,3
"Block Group 4, Census Tract 4503, Fairfax County, Virginia",510594503004,421,0,0,0,0,0,340,81,81,0,51,59,450300,4
"Block Group 1, Census Tract 4504, Fairfax County, Virginia",510594504001,50,34,0,0,8,0,0,8,8,0,51,59,450400,1
"Block Group 2, Census Tract 4504, Fairfax County, Virginia",510594504002,328,103,0,0,0,0,225,0,0,0,51,59,450400,2
"Block Group 1, Census Tract 4505, Fairfax County, Virginia",510594505001,453,259,0,0,0,0,194,0,0,0,51,59,450500,1
"Block Group 2, Census Tract 4505, Fairfax County, Virginia",510594505002,607,229,0,126,0,0,239,13,0,13,51,59,450500,2
"Block Group 2, Census Tract 4506.01, Fairfax County, Virginia",510594506012,474,40,0,0,0,0,434,0,0,0,51,59,450601,2
"Block Group 3, Census Tract 4506.01, Fairfax County, Virginia",510594506013,192,61,41,0,0,0,90,0,0,0,51,59,450601,3
"Block Group 1, Census Tract 4506.02, Fairfax County, Virginia",510594506021,93,93,0,0,0,0,0,0,0,0,51,59,450602,1
"Block Group 2, Census Tract 4506.02, Fairfax County, Virginia",510594506022,1094,350,9,0,0,0,572,163,105,58,51,59,450602,2
"Block Group 1, Census Tract 4507.01, Fairfax County, Virginia",510594507011,634,400,26,0,3,0,195,10,0,10,51,59,450701,1
"Block Group 1, Census Tract 4507.02, Fairfax County, Virginia",510594507021,2438,195,0,0,0,0,2243,0,0,0,51,59,450702,1
"Block Group 1, Census Tract 4508, Fairfax County, Virginia",510594508001,472,115,0,0,24,0,333,0,0,0,51,59,450800,1
"Block Group 2, Census Tract 4508, Fairfax County, Virginia",510594508002,309,303,0,0,0,0,6,0,0,0,51,59,450800,2
"Block Group 1, Census Tract 4509, Fairfax County, Virginia",510594509001,115,55,0,0,14,0,46,0,0,0,51,59,450900,1
"Block Group 2, Census Tract 4509, Fairfax County, Virginia",510594509002,98,77,0,4,0,0,17,0,0,0,51,59,450900,2
"Block Group 2, Census Tract 4510, Fairfax County, Virginia",510594510002,144,111,0,0,0,0,9,24,5,19,51,59,451000,2
"Block Group 1, Census Tract 4511, Fairfax County, Virginia",510594511001,140,79,0,0,0,0,0,61,47,14,51,59,451100,1
"Block Group 1, Census Tract 4512, Fairfax County, Virginia",510594512001,12,10,0,0,0,0,0,2,2,0,51,59,451200,1
"Block Group 2, Census Tract 4512, Fairfax County, Virginia",510594512002,118,104,0,0,0,0,14,0,0,0,51,59,451200,2
"Block Group 2, Census Tract 4513, Fairfax County, Virginia",510594513002,102,79,0,12,0,0,0,11,0,11,51,59,451300,2
"Block Group 1, Census Tract 4514, Fairfax County, Virginia",510594514001,1741,891,36,0,0,0,814,0,0,0,51,59,451400,1
"Block Group 1, Census Tract 4515.01, Fairfax County, Virginia",510594515011,150,30,0,0,0,0,120,0,0,0,51,59,451501,1
"Block Group 2, Census Tract 4515.01, Fairfax County, Virginia",510594515012,368,246,0,0,0,0,122,0,0,0,51,59,451501,2
"Block Group 4, Census Tract 4515.01, Fairfax County, Virginia",510594515014,82,38,0,0,0,0,44,0,0,0,51,59,451501,4
"Block Group 1, Census Tract 4515.02, Fairfax County, Virginia",510594515021,366,93,0,0,0,0,267,6,6,0,51,59,451502,1
"Block Group 3, Census Tract 4515.02, Fairfax County, Virginia",510594515023,471,292,0,0,0,0,179,0,0,0,51,59,451502,3
"Block Group 1, Census Tract 4516.01, Fairfax County, Virginia",510594516011,2780,787,0,297,0,0,1683,13,13,0,51,59,451601,1
"Block Group 3, Census Tract 4516.01, Fairfax County, Virginia",510594516013,1329,47,0,49,0,0,1233,0,0,0,51,59,451601,3
"Block Group 1, Census Tract 4516.02, Fairfax County, Virginia",510594516021,321,36,0,0,0,0,285,0,0,0,51,59,451602,1
"Block Group 1, Census Tract 4518, Fairfax County, Virginia",510594518001,996,674,0,0,0,0,238,84,84,0,51,59,451800,1
"Block Group 2, Census Tract 2003.03, Henrico County, Virginia",510872003032,535,535,0,0,0,0,0,0,0,0,51,87,200303,2
"Block Group 2, Census Tract 2003.05, Henrico County, Virginia",510872003052,167,73,0,0,0,0,0,94,63,31,51,87,200305,2
"Block Group 3, Census Tract 2003.05, Henrico County, Virginia",510872003053,306,96,0,0,0,0,210,0,0,0,51,87,200305,3
"Block Group 2, Census Tract 2004.04, Henrico County, Virginia",510872004042,109,39,0,0,0,0,70,0,0,0,51,87,200404,2
"Block Group 3, Census Tract 2004.04, Henrico County, Virginia",510872004043,25,0,0,0,0,0,8,17,17,0,51,87,200404,3
"Block Group 2, Census Tract 2004.07, Henrico County, Virginia",510872004072,0,0,0,0,0,0,0,0,0,0,51,87,200407,2
"Block Group 3, Census Tract 2004.07, Henrico County, Virginia",510872004073,0,0,0,0,0,0,0,0,0,0,51,87,200407,3
"Block Group 1, Census Tract 2004.09, Henrico County, Virginia",510872004091,595,193,10,11,0,0,352,29,22,7,51,87,200409,1
"Block Group 1, Census Tract 2004.11, Henrico County, Virginia",510872004111,40,39,0,0,0,0,0,1,1,0,51,87,200411,1
"Block Group 3, Census Tract 2004.11, Henrico County, Virginia",510872004113,0,0,0,0,0,0,0,0,0,0,51,87,200411,3
"Block Group 5, Census Tract 2004.11, Henrico County, Virginia",510872004115,62,62,0,0,0,0,0,0,0,0,51,87,200411,5
"Block Group 1, Census Tract 2004.13, Henrico County, Virginia",510872004131,238,228,0,0,0,0,0,10,0,10,51,87,200413,1
"Block Group 2, Census Tract 2004.13, Henrico County, Virginia",510872004132,0,0,0,0,0,0,0,0,0,0,51,87,200413,2
"Block Group 1, Census Tract 2004.14, Henrico County, Virginia",510872004141,28,28,0,0,0,0,0,0,0,0,51,87,200414,1
"Block Group 2, Census Tract 2004.14, Henrico County, Virginia",510872004142,186,106,0,0,0,0,80,0,0,0,51,87,200414,2
"Block Group 1, Census Tract 2004.15, Henrico County, Virginia",510872004151,49,15,0,0,0,0,13,21,21,0,51,87,200415,1
"Block Group 2, Census Tract 2004.15, Henrico County, Virginia",510872004152,0,0,0,0,0,0,0,0,0,0,51,87,200415,2
"Block Group 1, Census Tract 2004.16, Henrico County, Virginia",510872004161,36,36,0,0,0,0,0,0,0,0,51,87,200416,1
"Block Group 2, Census Tract 2004.16, Henrico County, Virginia",510872004162,0,0,0,0,0,0,0,0,0,0,51,87,200416,2
"Block Group 4, Census Tract 2004.16, Henrico County, Virginia",510872004164,44,44,0,0,0,0,0,0,0,0,51,87,200416,4
"Block Group 1, Census Tract 2004.17, Henrico County, Virginia",510872004171,8,8,0,0,0,0,0,0,0,0,51,87,200417,1
"Block Group 3, Census Tract 2004.17, Henrico County, Virginia",510872004173,46,8,38,0,0,0,0,0,0,0,51,87,200417,3
"Block Group 4, Census Tract 2004.17, Henrico County, Virginia",510872004174,0,0,0,0,0,0,0,0,0,0,51,87,200417,4
"Block Group 2, Census Tract 2004.18, Henrico County, Virginia",510872004182,145,0,0,0,0,0,145,0,0,0,51,87,200418,2
"Block Group 3, Census Tract 2004.18, Henrico County, Virginia",510872004183,603,332,0,0,0,0,271,0,0,0,51,87,200418,3
"Block Group 1, Census Tract 2005.01, Henrico County, Virginia",510872005011,314,97,20,0,0,0,197,0,0,0,51,87,200501,1
"Block Group 2, Census Tract 2005.01, Henrico County, Virginia",510872005012,88,0,0,0,0,0,87,1,0,1,51,87,200501,2
"Block Group 1, Census Tract 2005.02, Henrico County, Virginia",510872005021,448,80,280,0,0,0,77,11,11,0,51,87,200502,1
"Block Group 2, Census Tract 2005.02, Henrico County, Virginia",510872005022,16,5,0,0,0,0,0,11,0,11,51,87,200502,2
"Block Group 1, Census Tract 2005.03, Henrico County, Virginia",510872005031,9,9,0,0,0,0,0,0,0,0,51,87,200503,1
"Block Group 2, Census Tract 2005.03, Henrico County, Virginia",510872005032,126,126,0,0,0,0,0,0,0,0,51,87,200503,2
"Block Group 3, Census Tract 2005.03, Henrico County, Virginia",510872005033,115,96,0,0,0,0,1,18,0,18,51,87,200503,3
"Block Group 1, Census Tract 2006, Henrico County, Virginia",510872006001,194,32,0,0,0,0,162,0,0,0,51,87,200600,1
"Block Group 2, Census Tract 2006, Henrico County, Virginia",510872006002,45,45,0,0,0,0,0,0,0,0,51,87,200600,2
"Block Group 3, Census Tract 2006, Henrico County, Virginia",510872006003,166,166,0,0,0,0,0,0,0,0,51,87,200600,3
"Block Group 4, Census Tract 2006, Henrico County, Virginia",510872006004,198,178,0,0,0,0,20,0,0,0,51,87,200600,4
"Block Group 1, Census Tract 2007, Henrico County, Virginia",510872007001,18,0,0,0,0,0,18,0,0,0,51,87,200700,1
"Block Group 2, Census Tract 2007, Henrico County, Virginia",510872007002,20,20,0,0,0,0,0,0,0,0,51,87,200700,2
"Block Group 3, Census Tract 2007, Henrico County, Virginia",510872007003,52,52,0,0,0,0,0,0,0,0,51,87,200700,3
