NAME,GEO_ID,C17002_002E,C17002_003E,C17002_004E,C17002_005E,C17002_006E,C17002_007E,C17002_008E,state,county,tract,block group
"Block Group 2, Census Tract 710.02, Richmond city, Virginia",517600710022,125,282,116,15,274,95,1240,51,760,71002,2
"Block Group 1, Census Tract 710.04, Richmond city, Virginia",517600710041,821,181,17,302,44,0,3,51,760,71004,1
"Block Group 2, Census Tract 711, Richmond city, Virginia",517600711002,13,67,18,19,12,25,600,51,760,71100,2
"Block Group 1, Census Tract 1, Roanoke city, Virginia",517700001001,48,59,143,43,104,0,610,51,770,100,1
"Block Group 1, Census Tract 3, Roanoke city, Virginia",517700003001,14,23,23,8,62,9,761,51,770,300,1
"Block Group 1, Census Tract 4, Roanoke city, Virginia",517700004001,84,71,28,454,0,13,1658,51,770,400,1
"Block Group 3, Census Tract 4, Roanoke city, Virginia",517700004003,66,67,123,71,312,20,500,51,770,400,3
"Block Group 3, Census Tract 5, Roanoke city, Virginia",517700005003,43,55,84,0,41,65,260,51,770,500,3
"Block Group 2, Census Tract 6.01, Roanoke city, Virginia",517700006012,17,0,215,11,294,16,1789,51,770,601,2
"Block Group 3, Census Tract 18, Roanoke city, Virginia",517700018003,27,51,0,7,29,55,737,51,770,1800,3
"Block Group 2, Census Tract 19, Roanoke city, Virginia",517700019002,0,25,0,14,142,0,863,51,770,1900,2
"Block Group 1, Census Tract 21, Roanoke city, Virginia",517700021001,9,0,0,0,0,33,955,51,770,2100,1
"Block Group 1, Census Tract 22, Roanoke city, Virginia",517700022001,254,84,77,16,195,44,778,51,770,2200,1
"Block Group 2, Census Tract 23.01, Roanoke city, Virginia",517700023012,143,202,0,190,80,93,1280,51,770,2301,2
"Block Group 2, Census Tract 23.02, Roanoke city, Virginia",517700023022,193,59,294,154,119,119,1359,51,770,2302,2
"Block Group 3, Census Tract 24, Roanoke city, Virginia",517700024003,83,462,30,373,146,67,1013,51,770,2400,3
"Block Group 1, Census Tract 25.02, Roanoke city, Virginia",517700025021,89,487,0,181,62,0,75,51,770,2502,1
"Block Group 2, Census Tract 26, Roanoke city, Virginia",517700026002,24,86,62,64,16,0,352,51,770,2600,2
"Block Group 2, Census Tract 27, Roanoke city, Virginia",517700027002,20,23,89,34,75,1,260,51,770,2700,2
"Block Group 5, Census Tract 27, Roanoke city, Virginia",517700027005,15,41,93,84,205,28,464,51,770,2700,5
"Block Group 2, Census Tract 28, Roanoke city, Virginia",517700028002,0,13,70,24,50,15,1448,51,770,2800,2
"Block Group 1, Census Tract 29, Roanoke city, Virginia",517700029001,0,16,22,0,13,13,415,51,770,2900,1
"Block Group 4, Census Tract 29, Roanoke city, Virginia",517700029004,75,27,0,0,0,0,1319,51,770,2900,4
"Block Group 2, Census Tract 30, Roanoke city, Virginia",517700030002,0,64,0,38,73,21,1351,51,770,3000,2
"Block Group 2, Census Tract 31, Roanoke city, Virginia",517700031002,60,14,4,187,8,15,927,51,770,3100,2
"Block Group 2, Census Tract 105.01, Salem city, Virginia",517750105012,115,5,37,26,81,20,1076,51,775,10501,2
"Block Group 2, Census Tract 105.02, Salem city, Virginia",517750105022,14,0,0,9,36,0,486,51,775,10502,2
"Block Group 1, Census Tract 1, Staunton city, Virginia",517900001001,149,51,46,5,32,0,784,51,790,100,1
"Block Group 3, Census Tract 2, Staunton city, Virginia",517900002003,25,51,26,41,32,0,405,51,790,200,3
"Block Group 2, Census Tract 3, Staunton city, Virginia",517900003002,34,48,63,27,160,0,341,51,790,300,2
"Block Group 5, Census Tract 3, Staunton city, Virginia",517900003005,0,0,109,13,187,25,473,51,790,300,5
"Block Group 2, Census Tract 4.01, Staunton city, Virginia",517900004012,25,0,130,61,146,15,507,51,790,401,2
"Block Group 1, Census Tract 106.02, Albemarle County, Virginia",510030106021,82,74,27,0,0,0,1493,51,3,10602,1
"Block Group 3, Census Tract 9302, Amelia County, Virginia",510079302003,30,0,18,0,39,60,1322,51,7,930200,3
"Block Group 6, Census Tract 1007, Arlington County, Virginia",510131007006,78,266,54,8,0,0,432,51,13,100700,6
"Block Group 1, Census Tract 1014.02, Arlington County, Virginia",510131014021,41,87,19,3,8,0,1161,51,13,101402,1
"Block Group 1, Census Tract 1018.04, Arlington County, Virginia",510131018041,220,354,288,58,48,0,689,51,13,101804,1
